id,name,wilayah,kecamatan,kelurahan,jenis_tps,latitude,longitude,alamat
754,TPS RW 05 (Transit),Jakarta Timur,Kramatjati,DUKUH,TIPE 4,-6.294048,106.880231,pengangkutan setiap hari
380,TPS RW 08 Pejaten Timur,Jakarta Selatan,Pasar Minggu,PEJATEN TIMUR,TIPE 4,-6.285287,106.844629,Pengankutan 7 hari
537,TPS PASAR GARDU ASEM,Jakarta Pusat,Kemayoran,KEMAYORAN,TIPE 4,-6.165131,106.847393, 
198,TPS RW 08,Jakarta Utara,Pademangan,ANCOL,TIPE 3,-6.123605,106.817708,"pengangkutan truk 1 minggu 2x, sebagian sampah masuk menggunakan germor/getobak warga"
457,TPS kimia,Jakarta Pusat,Menteng,PEGANGSAAN,TIPE 4,-6.196718,106.844093,truk datang setiap hari
841,Pool Gerobak RW.07 (Transit),Jakarta Barat,Grogol Petamburan,TOMANG,TIPE 4,-6.17096551596,106.793501157,"Truk datang seminggu 3x seminggu dan berat sampah grobak,dustbin,motor sampah estimasi (senin rabu jumat)"
78,TPS Komplek DKI,Jakarta Utara,Tanjung Priok,SUNTER AGUNG,TIPE 2,-6.142104,106.870871, 
541,Poll grobak Rw.06 Mangga dua selatan,Jakarta Pusat,Sawah Besar,Tidak Diketahui,TIPE 4,-6.139731,106.823122, 
916,Rw 11 Perumahan BPK III,Jakarta Barat,Kebon Jeruk,KEBON JERUK,TIPE 4,-6.195858,106.770027, 
1226,TPS RW. 04 Pool Gerobak (lokasi kondisional),Jakarta Pusat,Senen,Tidak Diketahui,TIPE 4,-6.18386357575,106.844248857, 
977,RW 04 (Bak Beton),Jakarta Barat,Taman Sari,TAMAN SARI,TIPE 4,-6.154483,106.826205, 
94,TPS RW 004,Jakarta Utara,Kelapa Gading,KELAPA GADING BARAT,TIPE 4,-6.15936,106.88366,BAK BETON
7717,Door To Door_PULO GEBANG,Jakarta Timur,Cakung,Tidak Diketahui,Door to Door,-6.20265728156,106.95690506, 
949,Tanggul BKB,Jakarta Barat,Pal Merah,JATIPULO,TIPE 4,-6.174251,106.805426,"Truk datang seminggu 6 kali, Berlokasi di sepanjang jalan Banjir Kanal Barat. Pinggir Jalan"
1015,TPS Jl. Bunga rampai (Transit),Jakarta Timur,Duren Sawit,Tidak Diketahui,TIPE 4,-6.22458373735,106.935812221,"pengangkutan setiap hari, minggu libur"
7720,Lintas_TOMANG,Jakarta Barat,Grogol Petamburan,TOMANG,Lintas,-6.17330672369,106.800900022, 
807,Tps rw 08 (Transit),Jakarta Timur,Pulogadung,PULOGADUNG,TIPE 4,-6.18387,106.896408,2 hari sekali
1086,TPS landasan (Pool Gerobak),Jakarta Timur,Makasar,MAKASAR,TIPE 4,-6.271456,106.87708,"Dalam seminggu ada kendaraan bantuan, pengangkutan setiap hari"
118,Tps Koramil,Jakarta Utara,Koja,RAWA BADAK SELATAN,TIPE 2,-6.132624,106.899543, 
849,TPS Dipo kembar,Jakarta Barat,Grogol Petamburan,JELAMBAR BARU,TIPE 4,-6.15301480197,106.787016204,Sampah warga nya over load pengangkutan setiap hari minggu libur
1078,TPS RW 05/07 Laut Samudera,Jakarta Timur,Duren Sawit,DUREN SAWIT,TIPE 4,-6.2408196918,106.917087112,"pengangkutan setiap hari, jumat libur"
846,Dipo kembar,Jakarta Barat,Grogol Petamburan,JELAMBAR BARU,TIPE 4,-6.153366,106.786748,pengangkutan setiap hari minggu libur
101,Rw 12 rorotan,Jakarta Utara,Cilincing,ROROTAN,TIPE 4,-6.153882,106.951673, 
314,Suharti (Transit),Jakarta Selatan,Mampang Prapatan,KUNINGAN BARAT,TIPE 4,-6.239152,106.818767,Seminggu 3x
109,Bak JB,Jakarta Utara,Cilincing,SEMPER BARAT,TIPE 4,-6.130918,106.928003,Sampah diangkut 3 hari se x
1087,Tps Rw 001,Jakarta Timur,Makasar,KEBON PALA,TIPE 4,-6.262795,106.881129,"setiap hari, minggu libur"
909,Jembatan pasar pesing,Jakarta Barat,Kebon Jeruk,DURI KEPA,TIPE 4,-6.161966,106.766524, 
1025,Pool Gerobak RW 04,Jakarta Timur,Duren Sawit,DUREN SAWIT,TIPE 4,-6.22442038924,106.91273696,"pengangkutan setiap hari, minggu libur"
1352,TPS Rw. 01 Jalan Gergaji gg. Lele,Jakarta Timur,Cakung,Tidak Diketahui,TIPE 4,-6.2121825,106.9047201, 
664,rasamala tps,Jakarta Timur,Cakung,PENGGILINGAN,TIPE 1,-6.1937891,106.9413984,Pengangkutan 4-5 kali dalam seminggu
123,Pasar Warakas,Jakarta Utara,Tanjung Priok,Tidak Diketahui,TIPE 2,-6.11446526256,106.879368075,"Truck datang 2 hari sekali ke Tps, dalam 1 minggu 3x Pengangkutan"
736,Tps rw 9,Jakarta Timur,Kramatjati,MAKASAR,TIPE 4,-6.274207,106.872583,pengangkutan setiap hari
619,Pool gerobak RW 09,Jakarta Timur,Cakung,CAKUNG BARAT,TIPE 4,-6.162956,106.933009, 
854,TPS RW. 08 & 03,Jakarta Barat,Grogol Petamburan,WIJAYA KUSUMAH,TIPE 4,-6.160556,106.770019,"pengangkutan di rw 8, 3, setiap hari"
1048,Rw 08 curug,Jakarta Timur,Duren Sawit,PONDOK KELAPA,TIPE 4,-6.248283,106.923322,pengangkutan seminggu 2x
689,TPS RW 04,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 3,-6.3515,106.91457,Seminggu 3x
926,Jl. Lapangan Bola (Transit),Jakarta Barat,Kebon Jeruk,KEBON JERUK,TIPE 4,-6.19746,106.765889, 
985,Poll grobak rw 07,Jakarta Barat,Taman Sari,KRUKUT,TIPE 4,-6.15926,106.817525, 
917,Komplek pertambangan,Jakarta Barat,Kebon Jeruk,SUKABUMI SELATAN,TIPE 2,-6.2158103,106.7717739, 
947,Ks.tubun (Transit),Jakarta Barat,Pal Merah,KOTA BAMBU SELATAN,TIPE 4,-6.186663,106.808896,"warga langsung angkut/stor ke mobil, Compactor Besar malam"
335,TPS RW. 009 Gs,Jakarta Selatan,Kebayoran Lama,GROGOL SELATAN,TIPE 4,-6.230537,106.785861,1
7746,Door to Door_GONDANGDIA,Jakarta Pusat,Menteng,Tidak Diketahui,Door to Door,-6.19108564745,106.828962919, 
1341,Bak pratama,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.317737,106.887294,Seminggu 2-3 x
84,TPS Terminal Tanjung Priok,Jakarta Utara,Tanjung Priok,Tidak Diketahui,TIPE 2,-6.108921,106.882229,Setiap Hari
343,TPS Kostrad,Jakarta Selatan,Kebayoran Lama,KEBAYORAN LAMA SELATAN,TIPE 4,-6.25325,106.78633,1
1010,TPS RW 04,Jakarta Barat,Tambora,JEMBATAN LIMA,TIPE 2,-6.14855774135,106.800634742,pengangkutan 2 hari sekali
1044,TPS RW 02 Pondok Kopi,Jakarta Timur,Duren Sawit,PONDOK KOPI,TIPE 4,-6.23042484274,106.937197678,pengangkutan setiap hari
1008,Pull gerobak duri bangkit,Jakarta Barat,Tambora,JEMBATAN BESI,TIPE 3,-6.152367,106.800912, 
713,TOTOGAN,Jakarta Timur,Jatinegara,CIPINANG CEMPEDAK,TIPE 3,-6.236584,106.87647,Truk datang setiap hari minggu libur
1103,Tps rw 06 kodam,Jakarta Timur,Makasar,CIPINANG MELAYU,TIPE 4,-6.248798,106.913567,pengangkutan setiap hari
952,tps pool gerobak rw 07 kel.palmerah,Jakarta Barat,Pal Merah,PALMERAH,TIPE 4,-6.206809,106.792719,Pinggir Jalan
500,Pool Grobak Jl. Kartini raya (ujung),Jakarta Pusat,Sawah Besar,KARTINI,TIPE 4,-6.149685,106.834498, 
1185,Jl. Lapan (Transit),Jakarta Timur,Pasar Rebo,PEKAYON,TIPE 4,-6.34144,106.86247,Seminggu 3 kali
258,Rw 011 kampung sawah semper timur,Jakarta Utara,Cilincing,CILINCING,TIPE 3,-6.13500033092,106.940569986,Dua hari sekali
999,Tps Pasar Ayam,Jakarta Barat,Tambora,ANGKE,TIPE 4,-6.143326,106.800478, 
52,Dipo Ancol,Jakarta Utara,Pademangan,ANCOL,TIPE 1,-6.123523,106.819791,pengangkutan menggunakan fasilitas RW
583,Rw 1 gempol,Jakarta Timur,Cakung,CAKUNG TIMUR,TIPE 2,-6.184517,106.955764, 
1085,TPS rw 04,Jakarta Timur,Makasar,MAKASAR,TIPE 4,-6.27657051892,106.874202859,pengangkutan setiap hari
219,TPS TUGU UTARA RW 12,Jakarta Utara,Koja,TUGU UTARA,TIPE 4,-6.128395,106.906323,"fasilitas hanya ada bak beton, tidak ada gerobak sampah, rata rata berat sampah perhari mencapai 250-300 kg"
1221,TPS RW 9,Jakarta Barat,Kebon Jeruk,DURI KEPA,TIPE 1,-6.168934,106.779435,Truk mengangkut 2 hari sekali
120,Tps Pasar Bendlay,Jakarta Utara,Koja,RAWA BADAK SELATAN,TIPE 4,-6.130946,106.903644, 
953,Bonsay,Jakarta Barat,Pal Merah,KEMANGGISAN,TIPE 4,-6.195525,106.794174,Pelayanan Sampah Rutin Setiap hari
1251,TPS DOR TO DOR RW 13,Jakarta Barat,Cengkareng,CENGKARENG TIMUR,TIPE 4,-6.153771,106.747758,2 hari sekali
1306,Pool Gerobak Sirsak,Jakarta Selatan,Jagakarsa,JAGAKARSA,TIPE 2,-6.337352,106.817671,Operasional Pengangkutan Sampah dilakukan sebanyak 3x dalam seminggu
965,TPS RW 03 (Bak Beton),Jakarta Barat,Taman Sari,KRUKUT,TIPE 4,-6.156302,106.811064,"sampah masuk ke tps 0,432 ton"
876,TPS RW 07,Jakarta Barat,Kalideres,TEGAL ALUR,TIPE 4,-6.11949,106.71786,Truk Datang 2 hari sekali
593,Metland,Jakarta Timur,Cakung,UJUNG MENTENG,TIPE 4,-6.182628,106.971157, 
1105,Tps3r pondok bambu,Jakarta Timur,Duren Sawit,Tidak Diketahui,TIPE 3R,-6.226628,106.902188,Tidak ada truk sampah pengangkutan
222,TPS DELI RW 07,Jakarta Utara,Koja,KOJA,TIPE 4,-6.108117,106.89941,dustbin tersebar di sepanjang jalan deli
115,Bulak cabe,Jakarta Utara,Cilincing,CILINCING,TIPE 2,-6.10852166667,106.940555,0
372,TPS RT. 009 RW. 002 Pesanggrahan (Transit),Jakarta Selatan,Pesanggrahan,PESANGGRAHAN,TIPE 4,-6.261027,106.758904,0
827,Rw 06,Jakarta Barat,Cengkareng,KAPUK,TIPE 3,-6.152386,106.74808,pengangkutan 2hari 1x
455,TPS RW 03 cikini,Jakarta Pusat,Menteng,CIKINI,TIPE 2,-6.192014,106.842715,1 Tiper Kecil setiap hari
853,Pool gerobak Rw 05,Jakarta Barat,Grogol Petamburan,WIJAYA KUSUMAH,TIPE 4,-6.14475740987,106.777003451,"pengangkutan hari selasa, kamis, sabtu"
329,TPS RW. 14 Grogol Utara,Jakarta Selatan,Kebayoran Lama,GROGOL UTARA,TIPE 4,-6.2132,106.7936,2
144,Rw14,Jakarta Utara,Pademangan,PADEMANGAN BARAT,TIPE 3,-6.141816,106.838251, 
1101,Tps Rw 9 cipinang melayu,Jakarta Timur,Makasar,CIPINANG MELAYU,TIPE 3,-6.2553464854,106.905232339,Mobil truck arm roll datang ketika sampah penuh
1340,Bak RW 05,Jakarta Timur,Cipayung,CEGER,TIPE 4,-6.319331,106.887397,Seminggu 2-3 x
1322,Yonzipur 012 ( pelayanan warga ),Jakarta Selatan,Jagakarsa,Tidak Diketahui,TIPE 4,-6.3485,106.825565,Pengangkutan di lakukan seminggu 6x
1343,Tps komplek kartika,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.316042,106.894486,Seminggu 2x
448,TPS latuharhary (Transit),Jakarta Pusat,Menteng,MENTENG,TIPE 4,-6.204642,106.835842,1 Tiper Besar datang setiap hari
1063,Tps Rw 003,Jakarta Timur,Makasar,KEBON PALA,TIPE 4,-6.2613682549,106.873514174,"sampah dari warga langsung yang buang ke tps, seminggu sekali"
1334,Tps jl. Nangka,Jakarta Selatan,Jagakarsa,Tidak Diketahui,TIPE 4,-6.302309,106.851026,Di angkut 3 kali dalam seminggu
1146,TPS Bak Pisang,Jakarta Timur,Ciracas,RAMBUTAN,TIPE 4,-6.30738,106.882726,warga buang langsung ke bak jadi tidak ada fasilitas tps. angkut Seminggu 1x
169,TPS RW 18,Jakarta Utara,Penjaringan,Tidak Diketahui,TIPE 4,-6.133031,106.792164,pengangkutan oleh truk 1 bulan sekali dengan 4 truk triper besar
669,Bak Beton Rt 07,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.293916,106.90921, 
1324,Yon Zikon 13,Jakarta Selatan,Jagakarsa,Tidak Diketahui,TIPE 4,-6.342342,106.834048,Operasional pengangkutan sampah seminggu 2x
253,Jembatan budi dharma,Jakarta Utara,Cilincing,Tidak Diketahui,TIPE 4,-6.120498,106.93161, 
1092,Tps  Yongki,Jakarta Timur,Makasar,KEBON PALA,TIPE 3,-6.249592,106.879809,sampah di angkut 2 minggu sekali
466,Jl batu (Transit),Jakarta Pusat,Gambir,GAMBIR,TIPE 4,-6.178857,106.834739,pengangkutan setiap hari
7795,Door to Door_KUNINGAN TIMUR,Jakarta Selatan,Setiabudi,KUNINGAN TIMUR,Door to Door,-6.22855813838,106.831459121, 
255,tps Door to Door rw 11 sukapura,Jakarta Utara,Cilincing,Tidak Diketahui,TIPE 4,-6.153293,106.91907,Lintas door to door
1290,Bak Beton RT 1&2 RW 12,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.2851444,106.9069098,Truk datang seminggu 1x
1319,Jihandak ( pelayanan warga ),Jakarta Selatan,Jagakarsa,Tidak Diketahui,TIPE 4,-6.343106,106.834258,pengangkutan dilakukan seminggu 1x
147,Samsat,Jakarta Utara,Pademangan,PADEMANGAN BARAT,TIPE 2,-6.137048,106.833068,sebagian sampah masuk menggunakan getobak warga
29,Dinas pariwisata,Jakarta Selatan,Pancoran,Tidak Diketahui,TIPE 3,-6.24395,106.851474, 
23,TPS PLN Gura gura,Jakarta Selatan,Pancoran,Tidak Diketahui,TIPE 3,-6.2589379,106.8346663,"Dalam 1 bulan 7 kali angkut,sampah perhari  TDK sampai 1 ton"
1193,Komplek Lapan,Jakarta Timur,Pasar Rebo,PEKAYON,TIPE 2,-6.34330395609,106.860480197,Seminggu 1 kali
1154,komplek bengrah,Jakarta Timur,Pasar Rebo,CIJANTUNG,TIPE 4,-6.32328487,106.8602765,Truk datang seminggu sekali tidak setiap hari
1091,Tps Rw 005,Jakarta Timur,Makasar,KEBON PALA,TIPE 4,-6.258407,106.873822,Pengangkutan sampah 2 minggu sekali
609,Bak gypsum,Jakarta Timur,Cakung,RAWATERATE,TIPE 4,-6.190131,106.923101, 
1296,Bak Beton Kali,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.322728,106.894824,kedatangan truck pengakutan seminggu 2x
766,TPS RT 019/ RW 03 Kel. Kebon Manggis,Jakarta Timur,Matraman,KEBON MANGGIS,TIPE 4,-6.20932,106.85321,Truk datang sebulan 1x
477,Kantor Paspampres,Jakarta Pusat,Gambir,PETOJO SELATAN,TIPE 2,-6.17557936091,106.819171208,angkut setiap hari minggu libur
1132,Tps Bak Buah,Jakarta Timur,Ciracas,SUSUKAN,TIPE 4,-6.306718,106.866566,kendaraan tidak hanya mengangkut sampah bak buah saja. pengangkutan sebulan 1x
570,Karet bivak,Jakarta Pusat,Tanah Abang,BENDUNGAN HILIR,TIPE 4,-6.205237,106.810181, 
306,TPS 161 RW.09 Kebayoran Lama Utara,Jakarta Selatan,Kebayoran Lama,KEBAYORAN LAMA SELATAN,TIPE 4,-6.24623,106.77358,1
988,06 GLORIA (ASEMKA) (Bak Beton pasar),Jakarta Barat,Taman Sari,PINANGSIA,TIPE 2,-6.140373,106.813364, 
202,Dustbin RW 13,Jakarta Utara,Koja,RAWA BADAK UTARA,TIPE 4,-6.120316,106.895429, 
7814,Door to Door_PAL MERIAM,Jakarta Timur,Matraman,Tidak Diketahui,Door to Door,-6.20573619866,106.860269473, 
702,TPS RW 08,Jakarta Timur,Jatinegara,CIPINANG CEMPEDAK,TIPE 4,-6.215679,106.875806,seminggu 2x
1055,Jalan makmur bawah,Jakarta Timur,Ciracas,SUSUKAN,TIPE 3,-6.31044766072,106.867320191,Angkut 2 hari 1x
141,TPS RW 9,Jakarta Utara,Pademangan,PADEMANGAN BARAT,TIPE 3,-6.13013000308,106.838912712, 
1262,TPS Kontainer RW 09,Jakarta Barat,Cengkareng,Tidak Diketahui,TIPE 3,-6.147731,106.750678,2Hari sekali
730,Bak beton rt 9,Jakarta Timur,Kramatjati,KRAMATJATI,TIPE 4,-6.267348,106.868743,Pengangkutan seminggu sekali
1345,Poll gerobak jl. Masjid 1,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.322124,106.891742, 
1358,TPS RW 10 Cakung Timur,Jakarta Timur,Cakung,ROROTAN,TIPE 2,-6.158425,106.957063, 
350,BRIMOB,Jakarta Selatan,Pasar Minggu,PEJATEN BARAT,TIPE 2,-6.271045,106.846539,Pengangkutan seminggu 1 x
181,TPS DOOR TO DOOR RW 05,Jakarta Utara,Penjaringan,PLUIT,TIPE 4,-6.111672,106.792048, 
263,Tps rusun rorotan,Jakarta Utara,Cilincing,ROROTAN,TIPE 1,-6.150864,106.954746, 
979,Pool gerobak rw 05 Glodok,Jakarta Barat,Taman Sari,GLODOK,TIPE 4,-6.147827,106.81182,Truk kendaraan datang 1 Minggu 3x
1011,TPS BKT RW 11 Pool gerobak,Jakarta Timur,Duren Sawit,DUREN SAWIT,TIPE 4,-6.23032186692,106.913024637,pengangkutan setiap hari
176,TPS RW 13,Jakarta Utara,Penjaringan,Tidak Diketahui,TIPE 3,-6.112178,106.772772,TRUK 2X SEHARI PENGANGKUTAN
153,TPS RW 022,Jakarta Utara,Kelapa Gading,PEGANGSAAN DUA,TIPE 4,-6.163159,106.918484, 
155,TPS RW 017,Jakarta Utara,Kelapa Gading,PEGANGSAAN DUA,TIPE 2,-6.150933,106.913402, 
185,TPS DOOR TO DOOR RW 09,Jakarta Utara,Penjaringan,PLUIT,TIPE 4,-6.120381,106.795497, 
967,Tps Poll gerobag rw 05,Jakarta Barat,Taman Sari,MANGGA BESAR,TIPE 4,-6.147064,106.820516,truk dateng 1 minggu 6x
1274,TPS RW 5,Jakarta Barat,Kembangan,Tidak Diketahui,TIPE 4,-6.1841089963,106.74316548, 
1256,TPS Pool Gerobak RW 15,Jakarta Barat,Kalideres,DURI KOSAMBI,TIPE 4,-6.173758,106.710167, 
1111,Tps Rw 001 Cipinang Melayu,Jakarta Timur,Makasar,CIPINANG MELAYU,TIPE 4,-6.24015353463,106.880995885,Pengangkutan sampah dilakukan 2 hari sekali
200,tps rw 05 sukapura,Jakarta Utara,Cilincing,CILINCING,TIPE 4,-6.139234,106.922166,Truk datang rutin tiap hari
375,TPS RW. 005 Komp. Kodam (Door to Door),Jakarta Selatan,Pesanggrahan,PESANGGRAHAN,TIPE 4,-6.25920949,106.7560283,0
310,Levin (Transit),Jakarta Selatan,Mampang Prapatan,MAMPANG PRAPATAN,TIPE 4,-6.239898,106.831659,Seminggu 7x
210,TPS RW 13,Jakarta Utara,Koja,TUGU UTARA,TIPE 4,-6.12992,106.914387,sampah di gerobak dikumpulkan dipinggir jalan komplek dan menunggu diangkut truk
551,Pirus,Jakarta Pusat,Kemayoran,SUMUR BATU,TIPE 4,-6.164668,106.867455,truk datang seminggu 6x
731,TPS Paspampres,Jakarta Timur,Kramatjati,TENGAH,TIPE 2,-6.2906344,106.8676519,pengangkutan 2 hari sekali
925,TPS RW 4 hankam,Jakarta Barat,Kebon Jeruk,SUKABUMI UTARA,TIPE 3,-6.215275,106.777295,Sampah 2 hari sekali ke Bantar gebang
1332,Damkar,Jakarta Selatan,Jagakarsa,Tidak Diketahui,TIPE 4,-6.346159,106.799453,Semingu 2 x angkut
7843,Door to Door_CIRACAS,Jakarta Timur,Ciracas,CIRACAS,Door to Door,-6.33557424692,106.872589887, 
1037,Belimoon,Jakarta Timur,Duren Sawit,PONDOK KELAPA,TIPE 1,-6.239544,106.931633,pengangkutan setiap hari
325,TPS RW. 07 Patal Senayan Kel. Grogol Utara,Jakarta Selatan,Kebayoran Lama,GROGOL UTARA,TIPE 1,-6.2188,106.7936,1
211,TPS LINTAS RW 07 DOOR TO DOOR,Jakarta Utara,Koja,TUGU UTARA,TIPE 4,-6.126222,106.904105,"tidak ada fasilitas dustbin, gerobak, dan motor sampah. dustbin kepemilikan individu. sampah diangkut door to door"
143,Rw1,Jakarta Utara,Pademangan,PADEMANGAN BARAT,TIPE 3,-6.140338,106.835771, 
1033,LPS marinir,Jakarta Timur,Duren Sawit,PONDOK KELAPA,TIPE 4,-6.23790002604,106.922915106,pengangkutan setiap hari
649,TPS Bak PLN,Jakarta Timur,Cakung,Tidak Diketahui,TIPE 4,-6.2154239,106.9459714,Pengangkutan di angkut 2 hari sekali dan Warga Membuang sampahnya sendiri ke tps
1047,Permata rw 08,Jakarta Timur,Duren Sawit,PONDOK KELAPA,TIPE 4,-6.252974,106.925222,seminggu 1x pengangkutan
670,Bak Beton Rt 06,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 4,-6.295287,106.908446, 
821,TPS RW 11,Jakarta Barat,Cengkareng,CENGKARENG BARAT,TIPE 3,-6.137087,106.727304, 
728,Bak beton rt 3,Jakarta Timur,Kramatjati,KRAMATJATI,TIPE 4,-6.266779,106.870554,Pengangkutan sebulan sekali
764,TPS RT 17 RW 03 Kel. Kebon Manggis,Jakarta Timur,Matraman,KEBON MANGGIS,TIPE 4,-6.206736,106.853446,"Truk datang seminggu 1x, yaitu hari Rabu"
595,Bak protokol 6 komarurin,Jakarta Timur,Cakung,CAKUNG BARAT,TIPE 4,-6.190068,106.942967, 
620,Bak hilal,Jakarta Timur,Cakung,RAWATERATE,TIPE 4,-6.191976,106.922728, 
636,TPS Bak Beton PTUN,Jakarta Timur,Cakung,Tidak Diketahui,TIPE 4,-6.214111,106.946974, 
1311,Jl. Hj. Montong ( pelayanan warga ),Jakarta Selatan,Jagakarsa,Tidak Diketahui,TIPE 3,-6.335591,106.808177,Operional Kegiatan Pelayanan Pengangkutan Sampah Warga dilakukan seminggu 2x
512,RW 04,Jakarta Pusat,Gambir,Tidak Diketahui,TIPE 4,-6.17888165724,106.820576485,"Pengangkutan sampah seminggu sekali hari minggu, jadi tidak ada kendaraan perhari"
42,TPS abn,Jakarta Selatan,Pancoran,Tidak Diketahui,TIPE 3,-6.2468388,106.8467312,TPS abn hanya ada bak kontainer saja
1338,Bak container komplek Kodam,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 3,-6.32271,106.90558, 
665,Bak Benton Krmat 1,Jakarta Timur,Cipayung,Tidak Diketahui,TIPE 3,-6.297564,106.90544, 
1267,TPS RW 10 Pegadungan,Jakarta Barat,Kalideres,PEGADUNGAN,TIPE 4,-6.13733,106.700822,Seminggu 2 kali
726,Tps angkub,Jakarta Timur,Kramatjati,CILILITAN,TIPE 4,-6.264606,106.869865,pengangkutan dilakukan 2x dalam sebulan
1159,Komplek Denzibag,Jakarta Timur,Pasar Rebo,CIJANTUNG,TIPE 2,-6.3138682,106.8607736,penangkutan dilakukan seminggu 1x terdapat di Komplek TNI
1300,TPS Rusun BS,Jakarta Timur,Kramatjati,CILILITAN,TIPE 4,-6.25846448891,106.866662301,"Truk pengangkut sampah datang seminggu dua kali. Pengangkutannya satu hari dua atau tiga tower rusun TNI. TPS berada di tiap rusun tower, bak sampah tertutup. Tonase 300kg, luas lahan 2*3= 6 meter."
1150,ASRAMA POLANTAS,Jakarta Timur,Pasar Rebo,GEDONG,TIPE 2,-6.302762,106.856449,"Jadwal Pengangkutan Sampah 4 - 5 hari sekali,"
31,Transmigrasi,Jakarta Selatan,Pancoran,KALIBATA,TIPE 3,-6.2547981,106.8499248, 
453,TPS TIM,Jakarta Pusat,Menteng,CIKINI,TIPE 3,-6.190737,106.839861,"ada 1 container, truk datang seminggu 6x"
419,TPS Door to Door Komplek Menteri Widya Chandra,Jakarta Selatan,Kebayoran Baru,Tidak Diketahui,TIPE 4,-6.2288062,106.8165946,"Bukan dustbin, tapi door to door di bak sampah."
1076,kavling DPRD Cibubur,Jakarta Timur,Ciracas,CIBUBUR,TIPE 3,-6.365311,106.891648,seminggu sekali
54,TPS 2 RW 14 Rawa Badak Utara,Jakarta Utara,Koja,RAWA BADAK UTARA,TIPE 4,-6.123182,106.89438, 
1196,Bakung,Jakarta Timur,Pasar Rebo,GEDONG,TIPE 2,-6.306046,106.861475,Pengangakutan 3 hari sekali
238,Tps bak sarmili,Jakarta Utara,Cilincing,ROROTAN,TIPE 4,-6.157451,106.95746, 
7875,Door to Door_BUNGUR,Jakarta Pusat,Senen,Tidak Diketahui,Door to Door,-6.17464798212,106.84964141, 
1107,Tps Rw 004 akpindo,Jakarta Timur,Makasar,CIPINANG MELAYU,TIPE 4,-6.24017,106.893932,Pengangkutan sampah dilakukan setiap 2 hari sekali
319,TPS Sespima,Jakarta Selatan,Kebayoran Lama,PONDOK PINANG,TIPE 4,-6.2874864374,106.767074242,1
7878,Lintas_KARET SEMANGGI,Jakarta Selatan,Setiabudi,KARET SEMANGGI,Lintas,-6.22152228317,106.820382375, 
598,Bak material,Jakarta Timur,Cakung,RAWATERATE,TIPE 4,-6.189003,106.923058, 
21,TPS pool taxi bluebird,Jakarta Selatan,Pancoran,Tidak Diketahui,TIPE 3,-6.2579301,106.8549816, 
28,Kampus Lia,Jakarta Selatan,Pancoran,Tidak Diketahui,TIPE 3,-6.248093,106.8594171, 
599,Bak oren,Jakarta Timur,Cakung,RAWATERATE,TIPE 4,-6.188815,106.923299, 
428,TPS RW.02 Kramat Jl. Kenanga,Jakarta Pusat,Senen,Tidak Diketahui,TIPE 4,-6.180677,106.844977, 
1052,LOKBIN SUSUKAN,Jakarta Timur,Ciracas,SUSUKAN,TIPE 4,-6.307628,106.86489,setiap hari
1329,Jl. Matoa (Pelayanan Warga),Jakarta Selatan,Jagakarsa,Tidak Diketahui,TIPE 4,-6.36315,106.800846,Operasional Kegiatan Pengangkutan Sampah dilakukan seminggu 2x
7886,Lintas_CIPAYUNG,Jakarta Timur,Cipayung,Tidak Diketahui,Lintas,-6.33006438205,106.888056228, 
867,Tps RW 15 kalideres,Jakarta Barat,Kalideres,Tidak Diketahui,TIPE 2,-6.154715,106.695598, 
964,TPS 03 MAPHAR,Jakarta Barat,Taman Sari,MAPHAR,TIPE 4,-6.159017,106.827259, 
180,TPS DOOR TO DOOR RW 04,Jakarta Utara,Penjaringan,PLUIT,TIPE 4,-6.112353,106.790625, 
936,"Lintas BPN, BTN, Yaskum (Transit)",Jakarta Barat,Kembangan,KEMBANGAN UTARA,TIPE 4,-6.179647,106.742856, 
384,TPS RW. 002 Bintaro,Jakarta Selatan,Pesanggrahan,BINTARO,TIPE 4,-6.26365596089,106.762042048,0
22,Dipo KBI,Jakarta Selatan,Pancoran,RAWAJATI,TIPE 1,-6.262868,106.854102, 
230,Tps rw 09,Jakarta Utara,Cilincing,CILINCING,TIPE 3,-6.144595,106.919574,Pengangkutan rutin tiap hari
981,Pool gerobak rw 08,Jakarta Barat,Taman Sari,MAPHAR,TIPE 4,-6.152355,106.8184,1 Minggu 3 x
182,TPS DOOR TO DOOR RW 06,Jakarta Utara,Penjaringan,PLUIT,TIPE 4,-6.120756,106.788772,sampah masuk menggunakan germor/gerobak warga
397,Poll container RW 04,Jakarta Selatan,Jagakarsa,SRENGSENG SAWAH,TIPE 2,-6.334271,106.835543,"Pengangkutan sampah dilakukan seminggu 1 kali, gerobak 1 minggu 2 kali 4 rit"
